1.574087 	  0 
1.574087 	  0 
1.574087 	  0 
1.574087 	  0 
1.574087 	  0 
1.574087 	  0 
1.574087 	  0 
1.574183 	  0 
1.574183 	  0 
1.574183 	  0 
1.574183 	  0 
1.574183 	  0 
1.574183 	  0 
1.574183 	  0 
1.574296 	  0 
1.574296 	  0 
1.574296 	  0 
1.574296 	  0 
1.574296 	  0 
1.574296 	  0 
1.574296 	  0 
1.574383 	  0 
1.574383 	  0 
1.574383 	  0 
1.574383 	  0 
1.574383 	  0 
1.574383 	  0 
1.574383 	  0 
1.574487 	  0 
1.574487 	  0 
1.574487 	  0 
1.574487 	  0 
1.574487 	  0 
1.574487 	  0 
1.574487 	  0 
1.574583 	  0 
1.574583 	  0 
1.574583 	  0 
1.574583 	  0 
1.574583 	  0 
1.574583 	  0 
1.574583 	  0 
1.574687 	  0 
1.574687 	  0 
1.574687 	  0 
1.574687 	  0 
1.574687 	  0 
1.574687 	  0 
1.574687 	  0 
1.574787 	  0 
1.574787 	  0 
1.574787 	  0 
1.574787 	  0 
1.574787 	  0 
1.574787 	  0 
1.574787 	  0 
1.574896 	  0 
1.574896 	  0 
1.574896 	  0 
1.574896 	  0 
1.574896 	  0 
1.574896 	  0 
1.574896 	  0 
1.574896 	  0 
1.574987 	  0 
1.574987 	  0 
1.574987 	  0 
1.574987 	  0 
1.574987 	  0 
1.574987 	  0 
1.574987 	  0 
1.575083 	  0 
1.575083 	  0 
1.575083 	  0 
1.575083 	  0 
1.575083 	  0 
1.575083 	  0 
1.575083 	  0 
1.575196 	  0 
1.575196 	  0 
1.575196 	  0 
1.575196 	  0 
1.575196 	  0 
1.575196 	  0 
1.575196 	  0 
1.575196 	  0 
1.575283 	  0 
1.575283 	  0 
1.575283 	  0 
1.575283 	  0 
1.575283 	  0 
1.575283 	  0 
1.575387 	  0 
1.575387 	  0 
1.575387 	  0 
1.575387 	  0 
1.575387 	  0 
1.575387 	  0 
1.575387 	  0 
1.575483 	  0 
1.575483 	  0 
1.575483 	  0 
1.575483 	  0 
1.575483 	  0 
1.575483 	  0 
1.575483 	  0 
1.575587 	  0 
1.575587 	  0 
1.575587 	  0 
1.575587 	  0 
1.575587 	  0 
1.575587 	  0 
1.575587 	  0 
1.575687 	  0 
1.575687 	  0 
1.575687 	  0 
1.575687 	  0 
1.575687 	  0 
1.575687 	  0 
1.575687 	  0 
1.575796 	  0 
1.575796 	  0 
1.575796 	  0 
1.575796 	  0 
1.575796 	  0 
1.575796 	  0 
1.575796 	  0 
1.575796 	  0 
1.575887 	  0 
1.575887 	  0 
1.575887 	  0 
1.575887 	  0 
1.575887 	  0 
1.575887 	  0 
1.575887 	  0 
1.575983 	  0 
1.575983 	  0 
1.575983 	  0 
1.575983 	  0 
1.575983 	  0 
1.575983 	  0 
1.575983 	  0 
1.576096 	  0 
1.576096 	  0 
1.576096 	  0 
1.576096 	  0 
1.576096 	  0 
1.576096 	  0 
1.576096 	  0 
1.576096 	  0 
1.576187 	  0 
1.576187 	  0 
1.576187 	  0 
1.576187 	  0 
1.576187 	  0 
1.576187 	  0 
1.576187 	  0 
1.576287 	  0 
1.576287 	  0 
1.576287 	  0 
1.576287 	  0 
1.576287 	  0 
1.576287 	  0 
1.576287 	  0 
1.576383 	  0 
1.576383 	  0 
1.576383 	  0 
1.576383 	  0 
1.576383 	  0 
1.576383 	  0 
1.576383 	  0 
1.576487 	  0 
1.576487 	  0 
1.576487 	  0 
1.576487 	  0 
1.576487 	  0 
1.576487 	  0 
1.576487 	  0 
1.576587 	  0 
1.576587 	  0 
1.576587 	  0 
1.576587 	  0 
1.576587 	  0 
1.576587 	  0 
1.576587 	  0 
1.576696 	  0 
1.576696 	  0 
1.576696 	  0 
1.576696 	  0 
1.576696 	  0 
1.576696 	  0 
1.576696 	  0 
1.576696 	  0 
1.576787 	  0 
1.576787 	  0 
1.576787 	  0 
1.576787 	  0 
1.576787 	  0 
1.576787 	  0 
1.576787 	  0 
1.576883 	  0 
1.576883 	  0 
1.576883 	  0 
1.576883 	  0 
1.576883 	  0 
1.576883 	  0 
1.576996 	  0 
1.576996 	  0 
1.576996 	  0 
1.576996 	  0 
1.576996 	  0 
1.576996 	  0 
1.576996 	  0 
1.576996 	  0 
1.577087 	  0 
1.577087 	  0 
1.577087 	  0 
1.577087 	  0 
1.577087 	  0 
1.577087 	  0 
1.577087 	  0 
1.577187 	  0 
1.577187 	  0 
1.577187 	  0 
1.577187 	  0 
1.577187 	  0 
1.577187 	  0 
1.577187 	  0 
1.577283 	  0 
1.577283 	  0 
1.577283 	  0 
1.577283 	  0 
1.577283 	  0 
1.577283 	  0 
1.577283 	  0 
1.577387 	  0 
1.577387 	  0 
1.577387 	  0 
1.577387 	  0 
1.577387 	  0 
1.577387 	  0 
1.577387 	  0 
1.577492 	  0 
1.577492 	  0 
1.577492 	  0 
1.577492 	  0 
1.577492 	  0 
1.577492 	  0 
1.577492 	  0 
1.577492 	  0 
1.577596 	  0 
1.577596 	  0 
1.577596 	  0 
1.577596 	  0 
1.577596 	  0 
1.577596 	  0 
1.577596 	  0 
1.577687 	  0 
1.577687 	  0 
1.577687 	  0 
1.577687 	  0 
1.577687 	  0 
1.577687 	  0 
1.577687 	  0 
1.577687 	  0 
1.577783 	  0 
1.577783 	  0 
1.577783 	  0 
1.577783 	  0 
1.577783 	  0 
1.577783 	  0 
1.577896 	  0 
1.577896 	  0 
1.577896 	  0 
1.577896 	  0 
1.577896 	  0 
1.577896 	  0 
1.577896 	  0 
1.577896 	  0 
1.577987 	  0 
1.577987 	  0 
1.577987 	  0 
1.577987 	  0 
1.577987 	  0 
1.577987 	  0 
1.577987 	  0 
1.578092 	  0 
1.578092 	  0 
1.578092 	  0 
1.578092 	  0 
1.578092 	  0 
1.578092 	  0 
1.578092 	  0 
1.578092 	  0 
1.578183 	  0 
1.578183 	  0 
1.578183 	  0 
1.578183 	  0 
1.578183 	  0 
1.578183 	  0 
1.578292 	  0 
